@whitehatjunior,1395006369233731593,2021-05-19 13:20:11,"b""@GupthaAmeet Hi Amit, we regret the inconvenience caused to you, and we'd love to make things right. One of our tea\xe2\x80\xa6 https://t.co/sM508RbHcr"""
@whitehatjunior,1394978716326014980,2021-05-19 11:30:18,"b'Deep Ovhal\xe2\x80\x99s parents are both dermatologists, and they were having a hard time communicating with their patients du\xe2\x80\xa6 https://t.co/Qlh6GATeS4'"
@whitehatjunior,1394967600447303682,2021-05-19 10:46:07,"b'@keerthibhat03 Dear Keerthi, we have unsubscribed you from any further notifications and calls and this will take e\xe2\x80\xa6 https://t.co/NQVRf95mWC'"
@whitehatjunior,1394961731760316416,2021-05-19 10:22:48,"b'@keerthibhat03 Hi Keerthi S Bhat, we regret this inconvenience caused to you and want to make things right. Please\xe2\x80\xa6 https://t.co/nSYQ2TGPyj'"
@whitehatjunior,1394933244877959169,2021-05-19 08:29:36,b'Do you know the answer to this #MathQuestionOfTheDay? \nReply in the comments below!\n\n#CreateWithMath #WhiteHatJr\xe2\x80\xa6 https://t.co/cjh8TUa7x7'
@whitehatjunior,1394908754349498368,2021-05-19 06:52:17,"b'@TheBalvinder Hi Balvinder Singh - Chanchal, you can download the apps made by our students here- https://t.co/yXrfex3gIY.'"
@whitehatjunior,1394625232938278913,2021-05-18 12:05:41,"b""@joelgfernandez We're sorry to hear about your experience and want to make things right. Please share your register\xe2\x80\xa6 https://t.co/MpG6Kr9as4"""
@whitehatjunior,1394570589579321344,2021-05-18 08:28:33,b'@MahammuddinS We regret this inconvenience caused to you and want to make things right. Please share your registere\xe2\x80\xa6 https://t.co/uuDK0wODyi'
@whitehatjunior,1394540640201965569,2021-05-18 06:29:32,b'9-year-old Ansh Biyani created the Calmness app. An app that helps you maintain your daily calm with activities lik\xe2\x80\xa6 https://t.co/a8S0DMvRv6'
@whitehatjunior,1394246909288538113,2021-05-17 11:02:21,b'Congratulations to our #WallOfFameStar Ishaan Tharammal. This 9-year-old coding prodigy created an app called Amrit\xe2\x80\xa6 https://t.co/GgdY2uKbwe'
@whitehatjunior,1394230404786229248,2021-05-17 09:56:46,"b""It's #WorldTelecommunicationDay. We're grateful for the power of digital communication that has opened up the world\xe2\x80\xa6 https://t.co/CekYH86mtC"""
@whitehatjunior,1394223622848319488,2021-05-17 09:29:49,b'Do you know the answer to this #MathQuestionOfTheDay? \nReply in the comments below!\n\n#CreateWithMath #WhiteHatJr\xe2\x80\xa6 https://t.co/83eg5OyuT6'
@whitehatjunior,1394178276105482244,2021-05-17 06:29:38,"b'Here\xe2\x80\x99s what our teacher, Fiona Thomas from Pune, has to say about her journey with #WhiteHatJr. \xe2\x80\x9cI love the fact th\xe2\x80\xa6 https://t.co/6MDm3Zf8qz'"
@whitehatjunior,1393815884934750211,2021-05-16 06:29:37,b'8-year-old Shashwath created the Vehicle Management App. This app helps you keep your vehicle documents like RC Boo\xe2\x80\xa6 https://t.co/Rab66iXbuY'
@whitehatjunior,1393811663959183360,2021-05-16 06:12:51,b'@anurag_ajmera Thank you for the feedback and your patience while we resolved your queries. Do let us know in case of any further concerns.'
@whitehatjunior,1393782971312705537,2021-05-16 04:18:50,b'@DMahiChaudhary Thank you for sharing your contact details. A member of our team will reach out to you shortly.'
